-2.419722378253936768e-01,-3.248451352119445801e-01,-1.445972204208374023e+00,-7.757157832384109497e-02,-1.359381228685379028e-01,5.887170881032943726e-02,-9.007288217544555664e-01,1.606187820434570312e-01,2.091453790664672852e+00,-3.647697269916534424e-01,7.917703688144683838e-02,2.987263798713684082e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.498622685670852661e-01,-3.388368487358093262e-01,-1.439893126487731934e+00,-7.709927111864089966e-02,-1.383981555700302124e-01,6.008224561810493469e-02,-9.381896853446960449e-01,1.687780171632766724e-01,2.122034788131713867e+00,-3.696675896644592285e-01,8.078368008136749268e-02,3.005315959453582764e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.609009146690368652e-01,-3.590092957019805908e-01,-1.431184649467468262e+00,-7.616502046585083008e-02,-1.417304277420043945e-01,6.062445789575576782e-02,-9.918811917304992676e-01,1.805612444877624512e-01,2.165424823760986328e+00,-3.759292364120483398e-01,8.282338827848434448e-02,3.016386330127716064e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.686302363872528076e-01,-3.735793232917785645e-01,-1.424967408180236816e+00,-7.536093890666961670e-02,-1.439323723316192627e-01,6.120580434799194336e-02,-1.030436038970947266e+00,1.890757977962493896e-01,2.196269035339355469e+00,-3.800208568572998047e-01,8.410593867301940918e-02,3.029898703098297119e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.791661918163299561e-01,-3.940771818161010742e-01,-1.416283488273620605e+00,-7.404812425374984741e-02,-1.467739790678024292e-01,6.177959218621253967e-02,-1.084405541419982910e+00,2.010491937398910522e-01,2.239107847213745117e+00,-3.854507207870483398e-01,8.569074422121047974e-02,3.042041659355163574e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.866666615009307861e-01,-4.091466069221496582e-01,-1.409939885139465332e+00,-7.299499213695526123e-02,-1.486842036247253418e-01,6.251996755599975586e-02,-1.123915076255798340e+00,2.098425626754760742e-01,2.270217180252075195e+00,-3.892270028591156006e-01,8.670891076326370239e-02,3.056039810180664062e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.968486547470092773e-01,-4.302895069122314453e-01,-1.401036500930786133e+00,-7.141041755676269531e-02,-1.511819362640380859e-01,6.347250193357467651e-02,-1.179161310195922852e+00,2.221590429544448853e-01,2.313425540924072266e+00,-3.943802416324615479e-01,8.795930445194244385e-02,3.068455755710601807e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.040727078914642334e-01,-4.457977116107940674e-01,-1.394497394561767578e+00,-7.022645324468612671e-02,-1.528856307268142700e-01,6.462783366441726685e-02,-1.219574928283691406e+00,2.311722189188003540e-01,2.344805955886840820e+00,-3.980352580547332764e-01,8.875236660242080688e-02,3.082972764968872070e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.138566911220550537e-01,-4.675160348415374756e-01,-1.385267019271850586e+00,-6.854677200317382812e-02,-1.551528871059417725e-01,6.591830402612686157e-02,-1.276055932044982910e+00,2.437559217214584351e-01,2.388393163681030273e+00,-4.030970931053161621e-01,8.971151709556579590e-02,3.095399737358093262e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.207871615886688232e-01,-4.834223389625549316e-01,-1.378457188606262207e+00,-6.733745336532592773e-02,-1.567262560129165649e-01,6.744886189699172974e-02,-1.317356944084167480e+00,2.529379427433013916e-01,2.420045852661132812e+00,-4.067209064960479736e-01,9.031309932470321655e-02,3.109363913536071777e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.303603231906890869e-01,-5.061490535736083984e-01,-1.368605613708496094e+00,-6.561872363090515137e-02,-1.589063555002212524e-01,6.892648339271545410e-02,-1.376297354698181152e+00,2.659976482391357422e-01,2.464949131011962891e+00,-4.118810594081878662e-01,9.104482084512710571e-02,3.122722804546356201e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.369919061660766602e-01,-5.224345326423645020e-01,-1.361474633216857910e+00,-6.439971923828125000e-02,-1.604122817516326904e-01,7.071652263402938843e-02,-1.418494462966918945e+00,2.753074169158935547e-01,2.496890068054199219e+00,-4.155105352401733398e-01,9.148538112640380859e-02,3.139258921146392822e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.463260829448699951e-01,-5.461750030517578125e-01,-1.350921988487243652e+00,-6.258495151996612549e-02,-1.625775694847106934e-01,7.234185189008712769e-02,-1.479966163635253906e+00,2.887968719005584717e-01,2.543181180953979492e+00,-4.208363592624664307e-01,9.202262014150619507e-02,3.153888881206512451e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.526456058025360107e-01,-5.628334283828735352e-01,-1.343441247940063477e+00,-6.131787225604057312e-02,-1.640561968088150024e-01,7.415338605642318726e-02,-1.523079752922058105e+00,2.981995344161987305e-01,2.575441360473632812e+00,-4.245305955410003662e-01,9.232920408248901367e-02,3.169915080070495605e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.611665368080139160e-01,-5.861108303070068359e-01,-1.332831859588623047e+00,-5.954251438379287720e-02,-1.661139130592346191e-01,7.584048062562942505e-02,-1.583306193351745605e+00,3.112424910068511963e-01,2.620270490646362305e+00,-4.297398328781127930e-01,9.265439957380294800e-02,3.184344172477722168e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.671752512454986572e-01,-6.031298637390136719e-01,-1.324988961219787598e+00,-5.826918780803680420e-02,-1.675893664360046387e-01,7.774636894464492798e-02,-1.627332210540771484e+00,3.207025825977325439e-01,2.652842521667480469e+00,-4.335165023803710938e-01,9.282370656728744507e-02,3.200454413890838623e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.752667307853698730e-01,-6.269053816795349121e-01,-1.313842654228210449e+00,-5.650196224451065063e-02,-1.696467846632003784e-01,7.978399842977523804e-02,-1.688833236694335938e+00,3.338031172752380371e-01,2.698107957839965820e+00,-4.388337731361389160e-01,9.298388659954071045e-02,3.215626776218414307e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.809658586978912354e-01,-6.442849636077880859e-01,-1.305572867393493652e+00,-5.524039268493652344e-02,-1.711263656616210938e-01,8.213601261377334595e-02,-1.679367065429687500e+00,3.317573666572570801e-01,2.691530704498291016e+00,-4.020620584487915039e-01,8.442598581314086914e-02,3.106958270072937012e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.887928426265716553e-01,-6.690762042999267578e-01,-1.293684363365173340e+00,-5.347453430294990540e-02,-1.731597036123275757e-01,8.272990584373474121e-02,-1.669173121452331543e+00,3.295859694480895996e-01,2.684343338012695312e+00,-3.566500246524810791e-01,7.345212250947952271e-02,3.022075295448303223e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.940290510654449463e-01,-6.862835288047790527e-01,-1.285474181175231934e+00,-5.230984464287757874e-02,-1.744302809238433838e-01,8.308740705251693726e-02,-1.673704504966735840e+00,3.304849863052368164e-01,2.688898801803588867e+00,-3.331387042999267578e-01,6.747590750455856323e-02,3.095259964466094971e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.012927114963531494e-01,-7.109941244125366211e-01,-1.273671507835388184e+00,-5.073937401175498962e-02,-1.760275661945343018e-01,8.405910432338714600e-02,-1.665509581565856934e+00,3.288073837757110596e-01,2.679821014404296875e+00,-3.054558038711547852e-01,6.033121421933174133e-02,3.025578856468200684e-01,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.062649309635162354e-01,-7.284705042839050293e-01,-1.265352606773376465e+00,-4.971731081604957581e-02,-1.770008206367492676e-01,8.397404104471206665e-02,-1.662764906883239746e+00,3.282650411128997803e-01,2.678958177566528320e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.111323654651641846e-01,-7.460415363311767578e-01,-1.256981611251831055e+00,-4.851487278938293457e-02,-1.780124157667160034e-01,8.505360782146453857e-02,-1.662764906883239746e+00,3.282650411128997803e-01,2.678958177566528320e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.178106486797332764e-01,-7.712639570236206055e-01,-1.244998335838317871e+00,-4.613922908902168274e-02,-1.797717660665512085e-01,8.488562703132629395e-02,-1.662764906883239746e+00,3.282650411128997803e-01,2.678958177566528320e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.224230349063873291e-01,-7.896674871444702148e-01,-1.236366748809814453e+00,-4.429626464843750000e-02,-1.810676604509353638e-01,8.439714461565017700e-02,-1.662764906883239746e+00,3.282650411128997803e-01,2.678958177566528320e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.286188185214996338e-01,-8.158668875694274902e-01,-1.224257469177246094e+00,-4.178616032004356384e-02,-1.827734112739562988e-01,8.390051126480102539e-02,-1.662764906883239746e+00,3.282650411128997803e-01,2.678958177566528320e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.327965676784515381e-01,-8.345662951469421387e-01,-1.215727329254150391e+00,-4.014982655644416809e-02,-1.838546097278594971e-01,8.339957147836685181e-02,-1.662764906883239746e+00,3.282650411128997803e-01,2.678958177566528320e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.383108615875244141e-01,-8.605852723121643066e-01,-1.204010248184204102e+00,-3.810807690024375916e-02,-1.851643323898315430e-01,8.291907608509063721e-02,-1.662764906883239746e+00,3.282650411128997803e-01,2.678958177566528320e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.421298205852508545e-01,-8.795151114463806152e-01,-1.195579171180725098e+00,-3.679282590746879578e-02,-1.859842538833618164e-01,8.243186026811599731e-02,-1.662764906883239746e+00,3.282650411128997803e-01,2.678958177566528320e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.472009539604187012e-01,-9.058104753494262695e-01,-1.183995723724365234e+00,-3.517464920878410339e-02,-1.869620680809020996e-01,8.198665827512741089e-02,-1.662764906883239746e+00,3.282650411128997803e-01,2.678958177566528320e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.609802201390266418e-02,1.520452797412872314e-01,2.678932189941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
